Season,Team,win_percentage,Date,G#,Week,Game time,Rk,Spread...4,Over/Under...5,Temperature,Day,Location,Opp,Result,Spread...13,vs. Line,Over/Under...15,OU Result,after_bye
2021,LVR,0.588,2021-11-21,10,11,afternoon,216,1,50.5,65,Sun,home,CIN,L 13-32,1,did not cover,50.5,under,0
2021,LVR,0.588,2021-10-24,7,7,afternoon,313,-3,48.5,71,Sun,home,PHI,W 33-22,-3,covered,48.5,over,0
2021,LVR,0.588,2021-10-17,6,6,afternoon,339,4,43.5,76,Sun,away,DEN,W 34-24,4,covered,43.5,over,0
2021,LVR,0.588,2021-10-10,5,5,afternoon,370,-5.5,45.5,72,Sun,home,CHI,L 9-20,-5.5,did not cover,45.5,under,0
2021,LVR,0.588,2021-09-26,3,3,afternoon,441,-4,44,87,Sun,home,MIA,W 31-28 (OT),-4,did not cover,44,over,0
2021,LVR,0.588,2022-01-09,17,18,night,2,3,49,57,Sun,home,LAC,W 35-32 (OT),3,covered,49,over,0
2021,LVR,0.588,2021-11-14,9,10,night,241,2.5,52,73,Sun,home,KAN,L 14-41,2.5,did not cover,52,over,0
2021,LVR,0.588,2021-10-04,4,4,night,385,3,52,73,Mon,away,LAC,L 14-28,3,did not cover,52,under,0
2021,LVR,0.588,2021-09-13,1,1,night,482,4,50.5,102,Mon,home,BAL,W 33-27 (OT),4,covered,50.5,over,0
2021,SFO,0.588,2021-12-12,13,14,early,142,-1.5,49,48,Sun,away,CIN,W 26-23 (OT),-1.5,covered,49,push,0
2021,SFO,0.588,2021-11-21,10,11,early,222,-6.5,45,68,Sun,away,JAX,W 30-10,-6.5,covered,45,under,0
2021,SFO,0.588,2021-10-31,7,8,early,294,-4,39.5,53,Sun,away,CHI,W 33-22,-4,covered,39.5,over,0
2021,SFO,0.588,2021-09-19,2,2,early,478,-3,49,76,Sun,away,PHI,W 17-11,-3,covered,49,under,0
2021,SFO,0.588,2021-09-12,1,1,early,510,-9,45.5,79,Sun,away,DET,W 41-33,-9,did not cover,45.5,over,0
2021,SFO,0.588,2022-01-09,17,18,afternoon,18,3.5,44.5,73,Sun,away,LAR,W 27-24 (OT),3.5,covered,44.5,over,0
2021,SFO,0.588,2022-01-02,16,17,afternoon,64,-12.5,43.5,50,Sun,home,HOU,W 23-7,-12.5,covered,43.5,under,0
2021,SFO,0.588,2021-12-19,14,15,afternoon,111,-8.5,48,46,Sun,home,ATL,W 31-13,-8.5,covered,48,under,0
2021,SFO,0.588,2021-12-05,12,13,afternoon,164,-3.5,45.5,41,Sun,away,SEA,L 23-30,-3.5,did not cover,45.5,over,0
2021,SFO,0.588,2021-11-28,11,12,afternoon,192,-3.5,49,68,Sun,home,MIN,W 34-26,-3.5,covered,49,over,0
2021,SFO,0.588,2021-11-07,8,9,afternoon,269,-3.5,45,57,Sun,home,ARI,L 17-31,-3.5,did not cover,45,over,0
2021,SFO,0.588,2021-10-10,5,5,afternoon,375,5,48.5,81,Sun,away,ARI,L 10-17,5,did not cover,48.5,under,0
2021,SFO,0.588,2021-10-03,4,4,afternoon,414,-2.5,52,80,Sun,home,SEA,L 21-28,-2.5,did not cover,52,under,0
2021,SFO,0.588,2021-12-23,15,16,night,96,-3.5,44,48,Thu,away,TEN,L 17-20,-3.5,did not cover,44,under,0
2021,SFO,0.588,2021-11-15,9,10,night,229,4,49.5,59,Mon,home,LAR,W 31-10,4,covered,49.5,under,0
2021,SFO,0.588,2021-10-24,6,7,night,32,-4,42.5,64,Sun,home,IND,L 18-30,-4,did not cover,42.5,over,1
2021,SFO,0.588,2021-09-26,3,3,night,446,-3,50.5,69,Sun,home,GNB,L 28-30,-3,did not cover,50.5,over,0
2024,SEA,0.583,2024-12-01,12,13,early,15,0,42,37,Sun,away,NYJ,W 26-21,0,covered,42,over,0
2024,SEA,0.583,2024-10-20,7,7,early,180,3,52,69,Sun,away,ATL,W 34-14,3,covered,52,under,0
2024,SEA,0.583,2024-09-15,2,2,early,327,-3,38,77,Sun,away,NWE,W 23-20 (OT),-3,push,38,over,0
2024,SEA,0.583,2024-11-24,11,12,afternoon,44,0,47,45,Sun,home,ARI,W 16-6,0,covered,47,under,0
2024,SEA,0.583,2024-11-17,10,11,afternoon,12,6.5,48,59,Sun,away,SFO,W 20-17,6.5,covered,48,under,1
2024,SEA,0.583,2024-11-03,9,9,afternoon,125,1,48,52,Sun,home,LAR,L 20-26 (OT),1,did not cover,48,under,0
2024,SEA,0.583,2024-10-27,8,8,afternoon,153,3,45.5,55,Sun,home,BUF,L 10-31,3,did not cover,45.5,under,0
2024,SEA,0.583,2024-10-06,5,5,afternoon,232,-7,43,61,Sun,home,NYG,L 20-29,-7,did not cover,43,over,0
2024,SEA,0.583,2024-09-22,3,3,afternoon,296,-4.5,41.5,64,Sun,home,MIA,W 24-3,-4.5,covered,41.5,under,0
2024,SEA,0.583,2024-09-08,1,1,afternoon,358,-6,42,73,Sun,home,DEN,W 26-20,-6,push,42,over,0
2024,SEA,0.583,2024-10-10,6,6,night,207,3.5,49,59,Thu,home,SFO,L 24-36,3.5,did not cover,49,over,0
2024,SEA,0.583,2024-09-30,4,4,night,240,4,47,71,Mon,away,DET,L 29-42,4,did not cover,47,over,0
2022,NYG,0.559,2023-01-01,16,17,early,32,-5.5,39,52,Sun,home,IND,W 38-10,-5.5,covered,39,over,0
2022,NYG,0.559,2022-12-24,15,16,early,71,4,49.5,2,Sat,away,MIN,L 24-27,4,covered,49.5,over,0
2022,NYG,0.559,2022-12-11,13,14,early,130,7,45,37,Sun,home,PHI,L 22-48,7,did not cover,45,over,0
2022,NYG,0.559,2022-12-04,12,13,early,154,2,40.5,40,Sun,home,WAS,T 20-20 (OT),2,covered,40.5,under,0
2022,NYG,0.559,2022-11-20,10,11,early,216,-3,44.5,35,Sun,home,DET,L 18-31,-3,did not cover,44.5,over,0
2022,NYG,0.559,2022-11-13,9,10,early,21,-4.5,41,50,Sun,home,HOU,W 24-16,-4.5,covered,41,under,1
2022,NYG,0.559,2022-10-16,6,6,early,330,5.5,45.5,60,Sun,home,BAL,W 24-20,5.5,covered,45.5,under,0
2022,NYG,0.559,2022-10-09,5,5,early,359,8,41.5,64,Sun,away,GNB,W 27-22,8,covered,41.5,over,0
2022,NYG,0.559,2022-10-02,4,4,early,392,-3,39,59,Sun,home,CHI,W 20-12,-3,covered,39,under,0
2022,NYG,0.559,2022-09-18,2,2,early,453,-2,43.5,73,Sun,home,CAR,W 19-16,-2,covered,43.5,under,0
2022,NYG,0.559,2023-01-08,17,18,afternoon,10,16,42,43,Sun,away,PHI,L 16-22,16,covered,42,under,0
2022,NYG,0.559,2022-11-24,11,12,afternoon,197,10,45.5,57,Thu,away,DAL,L 20-28,10,covered,45.5,over,0
2022,NYG,0.559,2022-10-30,8,8,afternoon,285,3,44.5,54,Sun,away,SEA,L 13-27,3,did not cover,44.5,under,0
2022,NYG,0.559,2022-09-11,1,1,afternoon,480,5,44,75,Sun,away,TEN,W 21-20,5,covered,44,under,0
2022,NYG,0.559,2022-12-18,14,15,night,95,4.5,40.5,35,Sun,away,WAS,W 20-12,4.5,covered,40.5,under,0
2022,NYG,0.559,2022-09-26,3,3,night,406,-1,39,66,Mon,home,DAL,L 16-23,-1,did not cover,39,push,0
2021,PIT,0.559,2022-01-09,17,18,early,9,3.5,41,36,Sun,away,BAL,W 16-13 (OT),3.5,covered,41,under,0
2021,PIT,0.559,2021-12-19,14,15,early,113,-1,44,32,Sun,home,TEN,W 19-13,-1,covered,44,under,0
2021,PIT,0.559,2021-11-28,11,12,early,183,3.5,44,43,Sun,away,CIN,L 10-41,3.5,did not cover,44,over,0
2021,PIT,0.559,2021-11-14,9,10,early,234,-6,41,37,Sun,home,DET,T 16-16 (OT),-6,did not cover,41,under,0
2021,PIT,0.559,2021-10-31,7,8,early,23,4.5,43,57,Sun,away,CLE,W 15-10,4.5,covered,43,under,1
2021,PIT,0.559,2021-10-10,5,5,early,358,1.5,39.5,71,Sun,home,DEN,W 27-19,1.5,covered,39.5,over,0
2021,PIT,0.559,2021-09-26,3,3,early,429,-3,43,67,Sun,home,CIN,L 10-24,-3,did not cover,43,under,0
2021,PIT,0.559,2021-09-19,2,2,early,461,-6,47,77,Sun,home,LVR,L 17-26,-6,did not cover,47,under,0
2021,PIT,0.559,2021-09-12,1,1,early,494,6.5,48.5,73,Sun,away,BUF,W 23-16,6.5,covered,48.5,under,0
2021,PIT,0.559,2021-12-26,15,16,afternoon,85,12.5,46.5,60,Sun,away,KAN,L 10-36,12.5,did not cover,46.5,under,0
2021,PIT,0.559,2021-12-05,12,13,afternoon,159,4.5,44,50,Sun,home,BAL,W 20-19,4.5,covered,44,under,0
2021,PIT,0.559,2021-10-03,4,4,afternoon,390,6,44.5,67,Sun,away,GNB,L 17-27,6,did not cover,44.5,under,0
2021,PIT,0.559,2022-01-03,16,17,night,34,-2,42,25,Mon,home,CLE,W 26-14,-2,covered,42,under,0
2021,PIT,0.559,2021-12-09,13,14,night,148,3,44,36,Thu,away,MIN,L 28-36,3,did not cover,44,over,0
2021,PIT,0.559,2021-11-21,10,11,night,206,5.5,47.5,75,Sun,away,LAC,L 37-41,5.5,covered,47.5,over,0
2021,PIT,0.559,2021-11-08,8,9,night,253,-6.5,38.5,55,Mon,home,CHI,W 29-27,-6.5,did not cover,38.5,over,0
2021,PIT,0.559,2021-10-17,6,6,night,329,-5,43,49,Sun,home,SEA,W 23-20 (OT),-5,did not cover,43,push,0
2023,CIN,0.529,2024-01-07,17,18,early,13,-7.5,37,38,Sun,home,CLE,W 31-14,-7.5,covered,37,over,0
2023,CIN,0.529,2023-12-16,14,15,early,120,-3,41,53,Sat,home,MIN,W 27-24 (OT),-3,push,41,over,0
2023,CIN,0.529,2023-12-10,13,14,early,134,-2.5,44.5,40,Sun,home,IND,W 34-14,-2.5,covered,44.5,over,0
2023,CIN,0.529,2023-11-26,11,12,early,184,2,36.5,48,Sun,home,PIT,L 10-16,2,did not cover,36.5,under,0
2023,CIN,0.529,2023-11-12,9,10,early,240,-5.5,45.5,56,Sun,home,HOU,L 27-30,-5.5,did not cover,45.5,over,0
2023,CIN,0.529,2023-10-15,6,6,early,345,-3,45.5,57,Sun,home,SEA,W 17-13,-3,covered,45.5,under,0
2023,CIN,0.529,2023-10-01,4,4,early,395,-2.5,41.5,82,Sun,away,TEN,L 3-27,-2.5,did not cover,41.5,under,0
2023,CIN,0.529,2023-09-17,2,2,early,448,-3.5,45.5,72,Sun,home,BAL,L 24-27,-3.5,did not cover,45.5,over,0
2023,CIN,0.529,2023-09-10,1,1,early,478,-1.5,47.5,68,Sun,away,CLE,L 3-24,-1.5,did not cover,47.5,under,0
2023,CIN,0.529,2023-12-31,16,17,afternoon,45,6.5,44,36,Sun,away,KAN,L 17-25,6.5,did not cover,44,under,0
2023,CIN,0.529,2023-12-23,15,16,afternoon,93,-2.5,38,49,Sat,away,PIT,L 11-34,-2.5,did not cover,38,over,0
2023,CIN,0.529,2023-10-29,7,8,afternoon,21,4.5,44.5,74,Sun,away,SFO,W 31-17,4.5,covered,44.5,over,1
2023,CIN,0.529,2023-10-08,5,5,afternoon,368,-3,45.5,95,Sun,away,ARI,W 34-20,-3,covered,45.5,over,0
2023,CIN,0.529,2023-12-04,12,13,night,152,10,40,61,Mon,away,JAX,W 34-31 (OT),10,covered,40,over,0
2023,CIN,0.529,2023-11-16,10,11,night,228,4,46,56,Thu,away,BAL,L 20-34,4,did not cover,46,over,0
2023,CIN,0.529,2023-11-05,8,9,night,268,-1.5,50.5,51,Sun,home,BUF,W 24-18,-1.5,covered,50.5,under,0
2023,CIN,0.529,2023-09-25,3,3,night,411,-3,45.5,74,Mon,home,LAR,W 19-16,-3,push,45.5,under,0
2023,IND,0.529,2023-12-31,16,17,early,50,-4,42.5,32,Sun,home,LVR,W 23-20,-4,did not cover,42.5,over,0
2023,IND,0.529,2023-12-24,15,16,early,79,3,45,60,Sun,away,ATL,L 10-29,3,did not cover,45,under,0
2023,IND,0.529,2023-12-10,13,14,early,139,2.5,44.5,40,Sun,away,CIN,L 14-34,2.5,did not cover,44.5,over,0
2023,IND,0.529,2023-12-03,12,13,early,162,-1,42,53,Sun,away,TEN,W 31-28 (OT),-1,covered,42,over,0
2023,IND,0.529,2023-11-26,11,12,early,12,-2.5,45.5,37,Sun,home,TAM,W 27-20,-2.5,covered,45.5,over,1
2023,IND,0.529,2023-11-12,10,10,early,238,-2.5,41.5,47,Sun,away,NWE,W 10-6,-2.5,covered,41.5,under,0
2023,IND,0.529,2023-10-29,8,8,early,291,1.5,43.5,51,Sun,home,NOR,L 27-38,1.5,did not cover,43.5,over,0
2023,IND,0.529,2023-10-22,7,7,early,319,3.5,39.5,53,Sun,home,CLE,L 38-39,3.5,covered,39.5,over,0
2023,IND,0.529,2023-10-08,5,5,early,364,2.5,43.5,53,Sun,home,TEN,W 23-16,2.5,covered,43.5,under,0
2023,IND,0.529,2023-10-01,4,4,early,391,1,44.5,80,Sun,home,LAR,L 23-29 (OT),1,did not cover,44.5,over,0
2023,IND,0.529,2023-09-24,3,3,early,419,7.5,44.5,68,Sun,away,BAL,W 22-19 (OT),7.5,covered,44.5,under,0
2023,IND,0.529,2023-09-17,2,2,early,449,1,40,85,Sun,away,HOU,W 31-20,1,covered,40,over,0
2023,IND,0.529,2023-09-10,1,1,early,480,3.5,46.5,72,Sun,home,JAX,L 21-31,3.5,did not cover,46.5,over,0
2023,IND,0.529,2023-12-16,14,15,afternoon,121,-1,42.5,53,Sat,home,PIT,W 30-13,-1,covered,42.5,over,0
2023,IND,0.529,2023-11-05,9,9,afternoon,267,-1.5,44.5,75,Sun,away,CAR,W 27-13,-1.5,covered,44.5,under,0
2023,IND,0.529,2024-01-06,17,18,night,31,1.5,47.5,36,Sat,home,HOU,L 19-23,1.5,did not cover,47.5,under,0
2023,GNB,0.529,2023-12-24,15,16,early,87,-4,37.5,67,Sun,away,CAR,W 33-30,-4,did not cover,37.5,over,0
2023,GNB,0.529,2023-12-17,14,15,early,117,-3.5,42.5,42,Sun,home,TAM,L 20-34,-3.5,did not cover,42.5,over,0
2023,GNB,0.529,2023-11-23,11,12,early,204,8,47,68,Thu,away,DET,W 29-22,8,covered,47,over,0
2023,GNB,0.529,2023-11-19,10,11,early,218,3,44,45,Sun,home,LAC,W 23-20,3,covered,44,under,0
2023,GNB,0.529,2023-11-12,9,10,early,242,3,38.5,50,Sun,away,PIT,L 19-23,3,did not cover,38.5,over,0
2023,GNB,0.529,2023-11-05,8,9,early,269,-3.5,37.5,51,Sun,home,LAR,W 20-3,-3.5,covered,37.5,under,0
2023,GNB,0.529,2023-10-29,7,8,early,295,1.5,41.5,39,Sun,home,MIN,L 10-24,1.5,did not cover,41.5,under,0
2023,GNB,0.529,2023-09-24,3,3,early,424,-1.5,41.5,68,Sun,home,NOR,W 18-17,-1.5,did not cover,41.5,under,0
2023,GNB,0.529,2023-09-17,2,2,early,454,3,40.5,69,Sun,away,ATL,L 24-25,3,covered,40.5,over,0
2023,GNB,0.529,2024-01-07,17,18,afternoon,28,-3,45,34,Sun,home,CHI,W 17-9,-3,covered,45,under,0
2023,GNB,0.529,2023-09-10,1,1,afternoon,484,1.5,41.5,75,Sun,away,CHI,W 38-20,1.5,covered,41.5,over,0
2023,GNB,0.529,2023-12-31,16,17,night,60,1.5,43,23,Sun,away,MIN,W 33-10,1.5,covered,43,push,0
2023,GNB,0.529,2023-12-11,13,14,night,129,-6,37,39,Mon,away,NYG,L 22-24,-6,did not cover,37,over,0
2023,GNB,0.529,2023-12-03,12,13,night,172,5.5,42.5,31,Sun,home,KAN,W 27-19,5.5,covered,42.5,over,0
2023,GNB,0.529,2023-10-09,5,5,night,354,1.5,44.5,93,Mon,away,LVR,L 13-17,1.5,did not cover,44.5,under,0
2023,GNB,0.529,2023-09-28,4,4,night,410,2.5,45,64,Thu,home,DET,L 20-34,2.5,did not cover,45,over,0
2023,JAX,0.529,2024-01-07,17,18,early,1,-4,41.5,41,Sun,away,TEN,L 20-28,-4,did not cover,41.5,over,0
2023,JAX,0.529,2023-12-31,16,17,early,57,-4,36.5,56,Sun,home,CAR,W 26-0,-4,covered,36.5,under,0
2023,JAX,0.529,2023-12-10,13,14,early,141,2.5,34,39,Sun,away,CLE,L 27-31,2.5,did not cover,34,over,0
2023,JAX,0.529,2023-11-26,11,12,early,187,-1.5,48,57,Sun,away,HOU,W 24-21,-1.5,covered,48,under,0
2023,JAX,0.529,2023-11-19,10,11,early,215,-6.5,40,75,Sun,home,TEN,W 34-14,-6.5,covered,40,over,0
2023,JAX,0.529,2023-11-12,9,10,early,20,3,44.5,59,Sun,home,SFO,L 3-34,3,did not cover,44.5,under,1
2023,JAX,0.529,2023-10-29,8,8,early,293,-2.5,40.5,58,Sun,away,PIT,W 20-10,-2.5,covered,40.5,under,0
2023,JAX,0.529,2023-10-01,4,4,early,393,-3.5,42.5,72,Sun,home,ATL,W 23-7,-3.5,covered,42.5,under,0
2023,JAX,0.529,2023-09-24,3,3,early,426,-9.5,43.5,84,Sun,home,HOU,L 17-37,-9.5,did not cover,43.5,over,0
2023,JAX,0.529,2023-09-17,2,2,early,456,3.5,51,87,Sun,home,KAN,L 9-17,3.5,did not cover,51,under,0
2023,JAX,0.529,2023-09-10,1,1,early,486,-3.5,46.5,72,Sun,away,IND,W 31-21,-3.5,covered,46.5,over,0
2023,JAX,0.529,2023-12-24,15,16,afternoon,73,-1,43.5,72,Sun,away,TAM,L 12-30,-1,did not cover,43.5,under,0
2023,JAX,0.529,2023-12-17,14,15,night,105,3,42,58,Sun,home,BAL,L 7-23,3,did not cover,42,under,0
2023,JAX,0.529,2023-12-04,12,13,night,151,-10,40,61,Mon,home,CIN,L 31-34 (OT),-10,did not cover,40,over,0
2023,JAX,0.529,2023-10-19,7,7,night,330,2.5,40.5,79,Thu,away,NOR,W 31-24,2.5,covered,40.5,over,0
2023,NOR,0.529,2024-01-07,17,18,early,2,-3,42,52,Sun,home,ATL,W 48-17,-3,covered,42,over,0
2023,NOR,0.529,2023-12-31,16,17,early,36,2.5,42,66,Sun,away,TAM,W 23-13,2.5,covered,42,under,0
2023,NOR,0.529,2023-12-17,14,15,early,116,-5.5,39.5,56,Sun,home,NYG,W 24-6,-5.5,covered,39.5,under,0
2023,NOR,0.529,2023-12-10,13,14,early,146,-6,38.5,55,Sun,home,CAR,W 28-6,-6,covered,38.5,under,0
2023,NOR,0.529,2023-12-03,12,13,early,154,4.5,47.5,65,Sun,home,DET,L 28-33,4.5,did not cover,47.5,over,0
2023,NOR,0.529,2023-11-26,11,12,early,10,-1.5,42,72,Sun,away,ATL,L 15-24,-1.5,did not cover,42,under,1
2023,NOR,0.529,2023-11-12,10,10,early,234,-2.5,40.5,51,Sun,away,MIN,L 19-27,-2.5,did not cover,40.5,over,0
2023,NOR,0.529,2023-11-05,9,9,early,261,-8.5,42.5,72,Sun,home,CHI,W 24-17,-8.5,did not cover,42.5,under,0
2023,NOR,0.529,2023-10-29,8,8,early,287,-1.5,43.5,51,Sun,away,IND,W 38-27,-1.5,covered,43.5,over,0
2023,NOR,0.529,2023-10-15,6,6,early,338,-2.5,41.5,67,Sun,away,HOU,L 13-20,-2.5,did not cover,41.5,under,0
2023,NOR,0.529,2023-10-08,5,5,early,360,1.5,38.5,61,Sun,away,NWE,W 34-0,1.5,covered,38.5,under,0
2023,NOR,0.529,2023-10-01,4,4,early,387,-4.5,41,82,Sun,home,TAM,L 9-26,-4.5,did not cover,41,under,0
2023,NOR,0.529,2023-09-24,3,3,early,429,1.5,41.5,68,Sun,away,GNB,L 17-18,1.5,covered,41.5,under,0
2023,NOR,0.529,2023-09-10,1,1,early,489,-3,41.5,83,Sun,home,TEN,W 16-15,-3,did not cover,41.5,under,0
2023,NOR,0.529,2023-12-21,15,16,night,96,4,46,63,Thu,away,LAR,L 22-30,4,did not cover,46,over,0
2023,NOR,0.529,2023-10-19,7,7,night,329,-2.5,40.5,79,Thu,home,JAX,L 24-31,-2.5,did not cover,40.5,over,0
2023,NOR,0.529,2023-09-18,2,2,night,443,-3,39.5,78,Mon,away,CAR,W 20-17,-3,push,39.5,under,0
2023,SEA,0.529,2023-12-24,15,16,early,71,-3.5,41.5,61,Sun,away,TEN,W 20-17,-3.5,did not cover,41.5,under,0
2023,SEA,0.529,2023-11-05,8,9,early,255,6.5,44.5,70,Sun,away,BAL,L 3-37,6.5,did not cover,44.5,under,0
2023,SEA,0.529,2023-10-15,5,6,early,30,3,45.5,57,Sun,away,CIN,L 13-17,3,did not cover,45.5,under,1
2023,SEA,0.529,2023-09-17,2,2,early,467,4.5,47,68,Sun,away,DET,W 37-31 (OT),4.5,covered,47,over,0
2023,SEA,0.529,2024-01-07,17,18,afternoon,20,-3,47.5,48,Sun,away,ARI,W 21-20,-3,did not cover,47.5,under,0
2023,SEA,0.529,2023-12-31,16,17,afternoon,54,-4.5,40.5,47,Sun,home,PIT,L 23-30,-4.5,did not cover,40.5,over,0
2023,SEA,0.529,2023-12-10,13,14,afternoon,140,13.5,46.5,63,Sun,away,SFO,L 16-28,13.5,covered,46.5,under,0
2023,SEA,0.529,2023-11-19,10,11,afternoon,205,2,46,72,Sun,away,LAR,L 16-17,2,covered,46,under,0
2023,SEA,0.529,2023-11-12,9,10,afternoon,230,-5.5,44.5,52,Sun,home,WAS,W 29-26,-5.5,did not cover,44.5,over,0
2023,SEA,0.529,2023-10-29,7,8,afternoon,283,-4.5,39.5,47,Sun,home,CLE,W 24-20,-4.5,did not cover,39.5,over,0
2023,SEA,0.529,2023-10-22,6,7,afternoon,309,-8.5,43.5,56,Sun,home,ARI,W 20-10,-8.5,covered,43.5,under,0
2023,SEA,0.529,2023-09-24,3,3,afternoon,437,-5,43,61,Sun,home,CAR,W 37-27,-5,covered,43,over,0
2023,SEA,0.529,2023-09-10,1,1,afternoon,499,-4.5,46.5,74,Sun,home,LAR,L 13-30,-4.5,did not cover,46.5,under,0
2023,SEA,0.529,2023-12-18,14,15,night,98,3,45,46,Mon,home,PHI,W 20-17,3,covered,45,under,0
2023,SEA,0.529,2023-11-30,12,13,night,175,9.5,47,61,Thu,away,DAL,L 35-41,9.5,covered,47,over,0
2023,SEA,0.529,2023-11-23,11,12,night,200,7.5,43.5,39,Thu,home,SFO,L 13-31,7.5,did not cover,43.5,over,0
2023,SEA,0.529,2023-10-02,4,4,night,381,-2.5,46.5,67,Mon,away,NYG,W 24-3,-2.5,covered,46.5,under,0
2023,TAM,0.529,2024-01-07,17,18,early,11,-4,37,54,Sun,away,CAR,W 9-0,-4,covered,37,under,0
2023,TAM,0.529,2023-12-31,16,17,early,38,-2.5,42,66,Sun,home,NOR,L 13-23,-2.5,did not cover,42,under,0
2023,TAM,0.529,2023-12-17,14,15,early,113,3.5,42.5,42,Sun,away,GNB,W 34-20,3.5,covered,42.5,over,0
2023,TAM,0.529,2023-12-10,13,14,early,131,1,41,68,Sun,away,ATL,W 29-25,1,covered,41,over,0
2023,TAM,0.529,2023-11-26,11,12,early,188,2.5,45.5,37,Sun,away,IND,L 20-27,2.5,did not cover,45.5,over,0
2023,TAM,0.529,2023-11-12,9,10,early,248,-2.5,38.5,85,Sun,home,TEN,W 20-6,-2.5,covered,38.5,under,0
2023,TAM,0.529,2023-11-05,8,9,early,276,2.5,36.5,80,Sun,away,HOU,L 37-39,2.5,covered,36.5,over,0
2023,TAM,0.529,2023-10-22,6,7,early,326,-3,37.5,79,Sun,home,ATL,L 13-16,-3,did not cover,37.5,under,0
2023,TAM,0.529,2023-10-01,4,4,early,408,4.5,41,82,Sun,away,NOR,W 26-9,4.5,covered,41,under,0
2023,TAM,0.529,2023-09-17,2,2,early,469,-2.5,42,89,Sun,home,CHI,W 27-17,-2.5,covered,42,over,0
2023,TAM,0.529,2023-09-10,1,1,early,501,4.5,45.5,67,Sun,away,MIN,W 20-17,4.5,covered,45.5,under,0
2023,TAM,0.529,2023-12-24,15,16,afternoon,77,1,43.5,72,Sun,home,JAX,W 30-12,1,covered,43.5,under,0
2023,TAM,0.529,2023-12-03,12,13,afternoon,173,-3.5,36.5,81,Sun,home,CAR,W 21-18,-3.5,did not cover,36.5,over,0
2023,TAM,0.529,2023-11-19,10,11,afternoon,224,13,41,65,Sun,away,SFO,L 14-27,13,push,41,push,0
2023,TAM,0.529,2023-10-15,5,6,afternoon,31,3,43.5,77,Sun,home,DET,L 6-20,3,did not cover,43.5,under,1
2023,TAM,0.529,2023-10-26,7,8,night,306,10,43.5,66,Thu,away,BUF,L 18-24,10,covered,43.5,under,0
2023,TAM,0.529,2023-09-25,3,3,night,414,6,44,90,Mon,home,PHI,L 11-25,6,did not cover,44,under,0
2022,DET,0.529,2023-01-01,16,17,early,51,-6,52.5,38,Sun,home,CHI,W 41-10,-6,covered,52.5,under,0
2022,DET,0.529,2022-12-24,15,16,early,87,-2.5,43.5,20,Sat,away,CAR,L 23-37,-2.5,did not cover,43.5,over,0
2022,DET,0.529,2022-12-18,14,15,early,108,1,43.5,38,Sun,away,NYJ,W 20-17,1,covered,43.5,under,0
2022,DET,0.529,2022-12-11,13,14,early,134,-2,51.5,40,Sun,home,MIN,W 34-23,-2,covered,51.5,over,0
2022,DET,0.529,2022-12-04,12,13,early,167,-1,51,41,Sun,home,JAX,W 40-14,-1,covered,51,over,0
2022,DET,0.529,2022-11-24,11,12,early,199,9.5,54.5,44,Thu,home,BUF,L 25-28,9.5,covered,54.5,under,0
2022,DET,0.529,2022-11-20,10,11,early,211,3,44.5,35,Sun,away,NYG,W 31-18,3,covered,44.5,over,0
2022,DET,0.529,2022-11-13,9,10,early,231,2.5,48.5,34,Sun,away,CHI,W 31-30,2.5,covered,48.5,over,0
2022,DET,0.529,2022-11-06,8,9,early,256,3.5,49.5,59,Sun,home,GNB,W 15-9,3.5,covered,49.5,under,0
2022,DET,0.529,2022-10-30,7,8,early,278,3.5,51.5,68,Sun,home,MIA,L 27-31,3.5,did not cover,51.5,over,0
2022,DET,0.529,2022-10-23,6,7,early,34,6.5,49,80,Sun,away,DAL,L 6-24,6.5,did not cover,49,under,1
2022,DET,0.529,2022-10-09,5,5,early,351,3,45.5,58,Sun,away,NWE,L 0-29,3,did not cover,45.5,under,0
2022,DET,0.529,2022-10-02,4,4,early,384,-3.5,48,62,Sun,home,SEA,L 45-48,-3.5,did not cover,48,over,0
2022,DET,0.529,2022-09-25,3,3,early,415,6,52.5,65,Sun,away,MIN,L 24-28,6,covered,52.5,under,0
2022,DET,0.529,2022-09-18,2,2,early,447,-1.5,48.5,68,Sun,home,WAS,W 36-27,-1.5,covered,48.5,over,0
2022,DET,0.529,2022-09-11,1,1,early,471,6,48.5,68,Sun,home,PHI,L 35-38,6,covered,48.5,over,0
2022,DET,0.529,2023-01-08,17,18,night,21,5,49,21,Sun,away,GNB,W 20-16,5,covered,49,under,0
2022,JAX,0.529,2023-01-01,16,17,early,58,-3,43,70,Sun,away,HOU,W 31-3,-3,covered,43,under,0
2022,JAX,0.529,2022-12-18,14,15,early,106,4,48,54,Sun,home,DAL,W 40-34 (OT),4,covered,48,over,0
2022,JAX,0.529,2022-12-11,13,14,early,125,3.5,41,54,Sun,away,TEN,W 36-22,3.5,covered,41,over,0
2022,JAX,0.529,2022-12-04,12,13,early,168,1,51,41,Sun,away,DET,L 14-40,1,did not cover,51,over,0
2022,JAX,0.529,2022-11-27,11,12,early,14,3.5,43,77,Sun,home,BAL,W 28-27,3.5,covered,43,over,1
2022,JAX,0.529,2022-11-13,10,10,early,234,9,51,33,Sun,away,KAN,L 17-27,9,did not cover,51,under,0
2022,JAX,0.529,2022-11-06,9,9,early,258,2.5,48,81,Sun,home,LVR,W 27-20,2.5,covered,48,under,0
